-1.4124,-0.72202,-2.0898,0.28824,-0.98903,-0.75598,0.97687
-0.48399,1.1448,-1.1451,-0.22345,1.2886,2.1004,1.6845
-1.3901,1.3502,0.27644,-0.42201,1.8257,1.7101,0.61344
-1.0353,1.6201,0.077198,0.47326,1.5916,0.84857,-0.26315
-0.34099,0.90576,1.8959,-0.13763,1.3515,2.0079,1.0608
-0.23507,-0.64544,-0.96694,0.20124,0.75614,1.2653,-0.010283
0.50757,0.065601,1.9991,1.1022,2.3747,2.0376,0.055563
-0.96896,0.042574,0.26005,-0.78655,0.79633,2.0683,-0.68528
-0.85691,0.15156,0.021629,-0.11628,1.5667,0.022734,-1.4048
-0.64046,0.59544,-0.52695,-0.25645,0.8598,-1.0455,-0.12169
0.1589,1.9919,-0.34509,0.19908,-0.24404,-1.7316,0.41262
-0.87394,0.52037,-1.8721,-0.23327,-1.0528,0.088687,1.8197
0.89338,-0.61419,-0.0161,0.83824,-0.65742,0.083914,-0.46724
0.57394,0.44398,0.50577,0.093699,0.65999,-0.54523,-0.28635
0.59405,-0.71709,-0.28617,-0.715,-0.2425,0.096972,-0.65257
0.33741,1.0606,-0.81427,-1.1818,-0.69342,0.57765,0.015888
0.84456,-0.063409,-0.54125,0.54063,0.49299,0.59228,-0.10361
-0.6535,1.0946,0.47165,0.49176,-0.020063,1.4358,1.3185
0.7829,0.51304,1.0061,0.56524,2.0549,1.3061,1.0463
1.6206,0.25306,0.74671,0.27139,1.5621,1.5852,-0.55633
1.5571,1.078,-0.53568,0.98461,2.1901,1.6217,1.1894
2.6988,1.6187,0.11156,0.30502,1.9403,0.84617,0.48607
2.0878,-0.23161,-1.0383,0.28595,-0.13112,1.3824,2.0139
0.22259,0.21048,-0.64991,-0.27676,0.13325,2.7207,0.50706
2.5986,1.8499,0.48658,1.0177,2.5215,4.3114,2.4074
-0.31849,-0.51851,-1.6497,0.2672,0.5979,-1.9397,2.1072
-0.47712,-0.35096,-2.1412,0.13236,0.77158,-1.0033,0.049806
-1.3469,-0.39997,-0.80203,-1.0199,1.2693,-0.94252,1.1341
-1.1316,-0.45506,2.2997,1.6202,0.77521,-0.92062,0.52765
-0.99984,0.69655,0.90399,0.15621,0.98593,-0.94833,0.97972
-0.90033,-0.04878,3.0229,1.2866,0.26936,1.9146,1.0477
0.09614,-0.093185,1.1132,0.41734,2.0515,1.021,0.82303
0.35541,0.62647,1.0678,-0.45793,0.87471,2.5855,0.0084833
1.1244,-0.086824,0.26333,0.68221,0.17944,1.3681,0.44765
1.656,-0.25105,1.0263,-0.024367,0.76236,-0.30898,1.4016
1.5304,0.38287,0.1223,1.1521,1.3402,-0.2362,2.5529
0.78508,0.45502,0.09833,0.88373,1.8696,-0.55553,0.84916
2.6004,1.8103,1.1542,-0.86272,3.3162,1.7237,2.3477
1.8321,1.3948,-0.41675,0.52343,2.1668,1.9541,0.61061
1.7652,0.55402,0.086623,-0.095607,2.3883,1.1559,0.95136
2.5087,1.0857,-1.6651,0.49766,1.3156,2.868,0.71102
0.28268,0.56109,1.1055,1.3287,0.37986,0.95733,0.89588
0.37886,0.42017,0.79952,1.1041,1.4939,0.49884,1.2182
0.284,-0.18168,-0.76582,0.80681,0.53195,-1.117,0.25454
1.5316,-0.38911,0.50004,0.43015,0.63618,0.76603,1.4666
-0.97529,0.10128,-1.7053,0.35064,0.50227,-0.57336,0.56659
0.44788,0.73245,-0.14294,0.027943,1.2394,-0.79149,0.5743
-0.57279,0.54762,1.3044,0.71574,0.48825,0.82,0.037622
2.037,1.0241,2.4269,0.42916,1.9745,2.3969,1.1887
2.4554,0.80042,4.4651,1.1349,1.5276,3.7481,1.8464
2.5524,0.33141,1.7257,1.6727,2.7462,3.5026,0.81437
2.7641,1.3002,2.4833,1.0651,1.2347,1.2981,1.5208
2.5245,0.70202,2.2164,1.1018,1.7906,1.1587,0.81376
1.4263,0.88713,1.8261,1.3586,1.9088,2.2229,1.5282
2.0116,0.24084,0.62539,0.4332,2.4434,0.7634,1.2229
1.9285,1.8945,1.2397,0.75173,3.2912,2.8609,0.29405
2.248,1.1749,-0.29278,-0.41164,2.961,1.7988,0.7059
-0.1684,0.54924,0.77298,2.3359,1.0308,-2.4072,0.50535
0.5453,0.14393,-0.68066,1.3333,0.42292,-2.3131,0.40988
-0.45266,1.4326,0.90855,1.435,0.45111,-1.1104,1.0859
-0.089016,1.7814,0.6529,1.4959,1.5346,-1.2595,-0.086268
0.75358,-1.0325,0.028901,0.96747,0.50993,-1.1759,0.80295
0.364,-0.75283,-0.79038,0.84162,1.404,-1.1014,-0.15724
-0.55901,-0.8459,-1.1935,1.4383,0.087832,-0.24915,-0.77803
-0.18858,-0.72763,-2.0323,0.42479,0.3145,-0.037701,0.078908
2.8589,2.1149,3.7711,0.55815,3.3939,4.6045,0.001772
3.077,0.99605,3.2029,1.1283,2.4252,4.4975,1.2403
3.7412,2.0086,1.697,0.70683,3.178,5.8646,1.9895
3.2317,1.5723,1.3533,1.518,2.6606,4.018,2.8172
2.122,1.1023,2.1691,1.1059,1.6031,4.2149,1.4521
1.5692,1.5004,1.655,0.39175,1.2702,4.9507,1.5225
2.3486,1.0307,1.6226,1.145,1.9664,4.7264,2.064
2.213,1.4756,1.4575,1.3295,1.9486,5.1121,1.7904
-0.79435,0.25277,0.26079,0.96993,-1.0106,-1.0833,0.44187
0.79792,0.031286,-0.7368,1.1526,-0.36459,-0.46473,-1.1133
0.73105,-1.4874,-0.34437,0.77022,-1.3683,-1.4418,-0.40473
-0.93126,-0.27306,-1.2141,-0.43928,-1.2604,-1.1903,-0.73761
0.16427,-0.55208,-1.1414,-0.60669,0.1969,-2.6081,1.8284
0.30698,1.3684,0.74484,-0.27913,0.74006,-0.16021,0.60768
0.55541,0.268,-0.4067,-0.28654,1.0589,-0.70139,-0.98393
1.4614,0.63283,0.63404,-0.31764,0.15948,0.94213,0.020355
-1.038,0.059712,0.44262,0.069196,-0.97012,0.43696,0.64299
-0.36335,1.3347,0.67059,0.59106,-0.64946,1.3838,-0.78724
-0.81831,0.79412,0.49461,0.56008,-0.97165,1.1864,-0.49767
0.097582,-0.51701,-0.90161,1.3437,-0.67978,0.35564,0.14465
-0.10884,-0.1398,-0.60779,0.41599,0.98856,2.7842,0.017548
0.55992,-0.62365,0.19712,0.30792,2.0372,-0.61684,0.74167
0.052268,0.030082,0.3905,0.62161,0.91834,0.53955,-0.2119
0.4356,-0.35583,0.14789,0.51143,0.48349,-0.49974,1.1397
2.3586,-0.25274,0.050216,0.16923,0.18651,1.2365,0.17907
1.9659,-0.99597,0.28612,0.053849,0.64157,-0.66372,0.23728
1.9933,-0.22888,0.084343,1.2306,0.46816,0.26294,-0.10318
1.54,-1.7265,0.42773,0.72533,0.43387,-0.48143,-0.75502
0.97464,-1.421,-0.24951,1.529,1.1954,-0.72884,0.29432
-0.42291,-0.47729,-0.27643,-0.33064,0.33576,-1.5484,0.31761
-0.89132,0.083572,0.37218,-0.20529,1.3041,-0.21644,0.5494
1.3699,-0.44365,0.19745,0.5027,1.7968,-0.93946,-0.60292
2.7962,1.6032,0.56799,0.037366,1.1156,4.2486,1.5842
1.7137,1.9174,0.4298,-0.16981,0.061796,3.669,-0.3908
0.79107,-0.049981,2.2148,0.39322,-0.40524,2.3852,-0.64041
2.1406,1.4927,0.41397,0.65786,0.41341,1.8914,0.38123
3.0349,0.55916,0.11551,0.30993,0.8267,2.7556,0.63173
3.0026,0.43535,-0.95277,1.0628,1.0174,1.4864,2.736
3.2414,0.81027,-0.66535,0.23063,2.077,1.4771,0.28457
3.6862,0.38866,-0.40795,1.6819,2.6498,-0.026061,2.273
0.20746,-0.085622,0.96333,0.07651,-2.0481,-0.6923,-1.0334
-0.84502,-0.3237,2.8001,-0.036886,-0.75041,-2.879,-0.39244
-0.88845,-0.45373,0.87386,-0.19983,-2.5092,-1.3306,-0.30122
-0.60957,0.91391,0.94535,-0.99985,0.072027,-1.6029,0.19574
-0.30743,0.46924,0.56668,-0.097951,-0.10745,-0.98245,1.2425
0.6138,0.23428,0.35542,0.11776,-0.5104,-0.35994,1.0415
-0.30293,0.86293,-0.085747,0.79779,1.0053,-0.7377,1.8072
0.54633,-0.2194,-0.85807,1.1098,0.58874,0.98964,0.3258
1.3859,0.94935,-0.19038,0.48055,0.80832,0.76264,0.47895
0.25195,0.25608,-0.91072,-1.3521,0.42494,2.3328,-1.841
0.86058,1.1892,0.666,0.25807,1.5461,2.3728,0.57978
0.3322,1.0222,0.4015,0.70587,0.55968,2.3912,-0.10632
-0.11802,0.62326,2.6134,-0.87236,0.23414,0.99207,0.039896
0.080564,1.3214,-0.14752,1.2914,0.1937,0.56708,0.86566
1.4709,2.4234,0.44034,-0.47357,0.97698,2.2052,1.1465
1.056,1.5852,1.8362,1.9105,1.3501,2.7897,1.2724
-2.1773,0.25153,0.52368,-0.44946,1.3303,1.1133,-1.1706
-0.86252,1.493,3.9908,0.27952,1.537,3.0293,-0.07993
1.0463,1.2649,0.92456,-0.75953,-0.23511,3.3146,0.5918
1.0756,0.0097105,2.4659,0.92031,0.82609,3.2616,0.17539
-0.86772,0.81796,0.88085,0.6872,1.5251,3.0216,0.92099
0.056926,1.3292,0.70695,0.67208,1.1682,3.3359,0.43983
0.87217,1.6263,1.1539,0.68157,0.97365,3.7878,0.70595
0.8846,1.3657,0.68022,0.67899,1.665,3.6262,1.7871
1.8938,0.33955,-1.0302,0.67421,-0.10899,1.2581,1.7717
2.5835,-0.14808,0.22204,0.69058,1.9207,2.6238,1.0098
3.6059,-0.045462,0.52853,1.0135,2.1309,1.6277,0.26318
1.2137,0.071245,0.55052,-0.45135,0.31307,2.0883,-0.46823
1.7023,1.7368,0.81481,0.43156,0.017517,2.5411,-0.074556
2.7013,0.57738,3.1351,-0.1711,0.048907,1.738,1.2895
1.8262,0.85206,3.1612,0.15429,1.3381,1.4828,1.3169
1.9213,0.86127,2.5163,0.61096,1.0306,1.8838,1.1909
-0.25339,-0.7039,-1.2054,0.022757,-0.65964,-1.3389,0.75323
0.66998,-1.635,-0.38569,1.8144,0.26072,-1.2655,0.89675
-0.15251,-0.25116,-0.46294,-0.73704,-0.83875,-0.39651,0.35601
-0.50854,0.60058,-0.29133,-0.9287,-1.5352,-1.547,0.04586
-0.29877,0.046594,-0.53691,0.81687,-2.0583,-1.1804,-0.13738
-0.26561,1.0955,0.093379,0.010295,-0.66555,-1.5308,-0.42738
0.46036,0.51977,2.8091,-0.36942,-0.17032,-0.062313,0.88589
0.48676,1.2228,1.7177,0.9578,1.1312,1.0236,1.9433
1.8504,1.1651,0.67832,-0.39669,1.0443,3.7083,0.8944
0.7986,0.91335,1.0945,-0.19487,0.76504,1.2279,1.0259
0.7116,0.53659,0.76973,-1.4033,-0.0041919,0.2447,1.461
0.81786,-0.51699,0.25356,0.26655,0.15111,2.1291,2.0019
1.219,0.88575,0.89303,1.6786,2.6527,0.5803,1.3258
1.1668,0.8431,-0.54394,-0.52574,1.1981,2.7907,-0.40927
1.876,2.1248,0.5496,0.050742,1.019,3.3365,1.7427
2.0113,1.9434,2.1963,0.66892,0.87822,3.4981,1.426
0.59506,-0.23702,1.7286,-0.21677,0.29601,-2.2079,0.44505
-0.58173,-0.59422,-1.0419,0.57627,0.021824,-1.2929,0.45045
1.5658,-1.2464,-0.95634,-0.36485,-2.2641,-1.7869,0.71365
1.0911,-0.78074,-0.9936,0.51309,0.61677,-1.2479,-1.2913
1.19,-0.053429,-0.39334,-1.527,-1.3305,0.019031,-0.71437
1.7428,0.17246,0.66103,-0.19743,1.1344,0.89626,0.099015
1.4094,1.116,-0.0064406,0.12063,-0.12833,0.16933,-0.88948
2.461,-0.60646,2.1815,0.58448,0.3951,1.6658,0.68182
2.4103,1.1046,1.3289,2.1454,3.3179,4.9642,1.751
3.7523,2.799,3.4401,-0.19255,3.1078,5.9995,1.6857
2.3271,2.1503,0.029016,0.7728,3.3858,3.8952,0.93411
2.7457,2.2078,1.8412,0.81897,2.8081,4.5078,2.5384
2.4139,1.9783,0.54278,-0.18879,0.69052,2.8324,1.9193
3.4868,-0.054858,1.3227,1.4622,0.70121,3.155,1.3659
3.3741,0.57136,2.1315,1.7576,1.1872,3.333,1.4078
1.3179,0.18969,1.3303,-0.045815,1.6593,2.4565,-0.32183
-1.0689,-0.021297,-0.35964,-0.29522,0.085207,-1.3322,1.2224
0.054602,-0.75894,-0.36145,-0.38905,-0.042489,-2.0553,-0.075919
0.97717,-0.098938,0.61416,0.35745,-0.59684,-1.2108,0.39086
1.4512,-0.78711,-1.0816,-0.66651,-1.6849,-1.0366,0.40654
-0.015544,-1.2417,-1.0051,-0.5973,-0.027675,0.11611,-0.63601
0.18519,-0.44247,-0.50461,-0.29218,0.29271,-1.2358,-0.40346
0.80964,-0.31342,-0.62859,-0.87216,-0.2625,-0.062415,-0.15871
0.51797,1.5992,0.88098,0.023718,0.98827,1.475,-0.32398
2.2292,0.94003,2.0747,-0.22142,2.6708,1.8108,1.8372
0.81904,1.1566,0.91567,0.94958,1.5396,1.1113,0.5832
1.4503,0.089881,1.1372,0.61181,1.5826,1.2221,1.107
0.23077,0.98232,0.3922,0.47804,1.4918,0.43362,-0.63424
-0.50475,0.89741,-0.9423,-0.26467,1.5417,0.51613,0.35113
0.97365,1.4542,0.9108,0.51776,2.1216,1.815,0.47236
0.68393,1.4614,-0.72921,0.32177,0.82665,2.1565,0.98514
1.4965,-0.63581,-0.18666,0.67993,0.63402,2.5269,1.5514
-1.1844,1.1809,-0.77949,0.030526,1.0778,-0.040601,1.7183
-0.86539,0.98328,-0.23045,0.47654,1.559,-1.3487,1.2655
0.53811,1.4451,-0.18402,-0.642,-0.07419,-0.059988,0.71685
0.5375,1.5568,0.12751,-0.84399,1.0429,-0.44537,-0.40633
0.083652,0.88794,0.01608,-0.41571,0.67788,-1.0749,1.1107
-1.0666,0.29445,-0.020567,-0.50791,-0.058596,-0.87586,1.3381
-1.7323,-0.11131,-0.43914,0.014583,0.36786,1.6203,1.6886
0.25874,-0.14912,0.77508,0.44837,1.6265,1.2268,-0.25996
2.1987,1.4267,2.6983,2.1556,3.2751,3.3027,1.0686
1.8086,1.3877,1.9072,0.82625,1.2789,4.287,1.0056
2.3245,2.1316,1.3488,1.231,2.0611,2.6552,1.5253
1.9552,0.22544,1.3202,0.81319,0.50139,2.195,1.2046
1.7563,0.18443,0.92851,0.77374,1.1984,1.6646,0.78896
0.81257,0.13517,-0.24957,1.2631,0.88847,1.3934,1.8076
1.8336,-0.34304,1.2308,0.22527,1.8865,0.42491,0.91337
1.9838,0.44225,1.1245,0.42105,1.1335,0.040201,1.347
-0.71237,0.16688,0.34596,0.90197,-0.1017,-0.75081,0.45726
0.29998,0.50919,-0.10435,1.0346,0.28831,-0.1717,1.5798
0.14635,0.33817,0.98799,1.3154,0.075471,0.23185,1.0227
-0.040354,-0.33099,-0.84358,-0.4498,0.11011,-1.4785,0.5009
0.86501,-0.52093,2.0978,-0.079791,-0.74425,-0.029458,0.14565
-0.87196,0.44123,-1.3084,0.89722,-0.74022,0.17946,-0.56968
-0.019398,0.58739,-0.67815,0.8241,-1.1243,-1.1606,0.10702
-0.77109,-1.2993,-1.9868,-0.087348,-0.79143,-0.97081,0.10437
1.9016,2.3792,1.6721,1.2999,2.579,3.269,1.2685
2.8338,1.2502,2.6073,1.6979,3.1965,4.8757,1.9392
2.6044,2.5371,2.3815,1.5829,4.0542,4.6932,3.6536
3.3406,1.6247,2.8062,1.7032,2.7667,3.4749,1.3639
0.96211,1.7988,1.5634,1.5744,1.5499,2.6796,2.6658
0.84738,1.3926,-0.77508,0.89107,1.9261,3.4034,1.3777
1.4519,1.0744,1.3957,-0.3121,1.9778,3.1328,1.1088
2.9516,1.3118,0.59118,2.1523,2.3922,2.8615,0.44478
1.0843,-0.28023,-0.78812,0.35532,-0.81067,-1.3088,0.58128
0.10415,0.46902,1.6098,0.43021,0.72549,-3.2451,0.34934
-0.13883,-1.0104,0.74628,0.81636,1.1074,-1.416,1.5402
0.81302,-0.43807,1.0073,0.42594,-0.27002,-2.3557,0.17865
-0.37697,-1.4228,0.93238,0.40723,-0.30202,-2.0771,1.2087
0.38055,-1.2043,-1.1825,1.4226,-0.62203,-4.123,-0.75359
-0.91843,-0.62584,-1.1087,-0.68369,0.021554,-3.1947,-0.19246
-0.37939,-0.90093,-0.16669,-1.0145,-0.67283,-2.3516,0.83586
2.2822,1.7355,0.84104,-0.18875,0.72647,0.60006,-0.1728
0.75348,1.3273,0.54519,-0.36022,-0.054391,-0.43299,-0.032537
0.40448,0.77437,-0.69156,0.60333,0.57216,2.405,0.71946
1.069,0.24453,-0.15438,1.9093,0.56093,1.5757,-0.53211
1.2383,0.61081,-1.7334,0.95857,1.1147,0.91205,0.66318
0.5754,0.20293,-0.27767,0.37285,0.64851,0.67202,1.1069
-1.2833,1.3136,-1.7036,-0.076706,1.656,0.9728,1.2169
-1.9703,-0.1116,-0.93763,0.35489,0.79803,0.72203,0.84777
0.77011,1.1008,0.79731,1.1088,-1.0089,-0.46159,-0.20384
0.1641,-0.47095,0.61323,0.23636,-1.0777,-1.4245,0.63591
-0.20636,0.7101,-1.5248,0.6312,-0.59885,-0.90365,1.8693
-0.40837,0.19216,-1.6345,1.0404,-0.40933,-1.687,0.19406
-1.2204,-0.63658,-1.2057,0.46856,-0.35252,-1.8757,0.61254
-1.3123,0.1917,1.1046,1.1264,0.52866,-0.5556,0.99734
-0.12683,0.87864,1.4751,0.99644,0.91668,-1.0062,0.56414
1.2144,1.0405,2.6702,0.24487,3.3634,-1.5762,0.87006
0.99027,1.6209,1.7245,-0.021255,-0.23441,4.1921,-0.14214
1.4333,0.91417,2.6914,0.49725,-0.11608,2.4419,1.1285
1.6609,1.2729,1.0222,0.88496,-0.38814,1.8486,0.42945
1.8756,1.6824,3.2286,0.83867,0.83371,1.7716,-0.081681
1.213,1.0607,0.087782,1.6853,0.97638,2.9356,1.464
1.7898,1.1524,3.1449,1.6606,1.4793,1.0757,1.8133
3.2441,0.59465,1.8852,1.467,2.7619,0.69603,1.2561
2.4081,1.2378,0.76934,1.2782,2.2762,3.2828,0.98983
-0.30271,0.86076,3.4707,1.7323,0.054909,0.77744,-0.11261
1.0588,0.042384,1.2171,0.18431,0.087572,0.74357,0.092955
-1.3879,0.67186,0.83358,-0.024003,0.29261,1.8674,0.90566
0.12375,0.89045,-0.88985,-0.19873,-0.21767,1.4538,0.53935
-0.33347,-0.33997,-0.51026,-0.45868,0.12853,0.66284,1.5388
0.35507,0.34684,1.3483,0.34048,1.0211,0.26108,-0.32819
-0.51392,0.20773,0.22756,-0.0078009,0.82673,1.0221,0.3494
0.85431,0.71779,2.5865,1.1376,2.1826,1.5428,1.5575
1.3418,-0.40797,-0.49609,0.59515,0.48036,1.4864,-2.0345
0.9586,0.38705,0.015335,-0.4784,-0.032109,1.2722,0.061092
-0.34871,-0.16491,0.14669,0.32736,-0.26347,1.0189,-0.10318
0.74336,0.10981,-0.027316,0.2999,-0.030777,0.75282,0.040256
0.39605,1.1985,1.41,1.6943,-0.093449,0.4892,0.74445
1.5728,1.3639,0.94752,-0.21194,1.3014,0.76493,-0.012583
1.9402,0.78333,-0.50115,0.44397,1.0381,1.6611,0.97357
2.818,1.4226,-0.54791,1.237,2.5535,2.1996,0.047339
-1.5485,0.65197,-0.034841,-0.55846,0.12961,-0.33154,-0.80846
-1.9332,-0.10452,-0.84222,-0.3502,-1.8453,-0.21169,-1.2664
-0.42595,0.33555,1.1732,-0.61966,-0.897,-1.0323,0.27004
-0.98467,0.77642,-1.1008,0.018366,-0.87227,-1.1939,-0.46369
0.85561,0.70196,0.50927,0.65202,-0.59012,-0.56258,0.40969
-0.20785,1.6072,-0.7616,0.33586,-0.079195,0.90071,-0.1387
-0.26178,0.12321,0.3732,1.1805,-0.84568,0.71463,0.46505
-1.0142,1.031,1.9196,1.7007,2.7749,1.6112,1.1559
0.73995,-0.039371,0.83879,-0.37626,-0.028624,2.7711,0.15428
1.1032,-0.25533,-0.79056,0.85224,1.1716,1.1852,0.0083522
1.2947,-0.65788,-0.25647,-0.54341,0.76933,2.0258,-0.70599
0.72803,-0.23155,-0.40632,-0.020608,0.60762,2.0478,-0.15142
0.87036,1.4573,0.083279,0.13367,-0.25118,2.8821,-1.2335
0.083445,0.96717,0.91878,0.13951,-0.73589,1.731,-0.63843
1.5847,0.747,2.2679,0.86757,1.5151,2.737,2.1041
1.68,1.8745,2.0665,0.97445,0.90117,2.8664,0.48304
0.19479,-0.93544,-1.2395,-0.45737,0.65589,-1.868,-0.16181
-2.0701,-0.29499,-2.012,-1.2026,-0.76938,-0.96281,-1.8346
-1.7912,0.35679,0.35215,0.14531,-0.64171,-0.42535,-0.57658
-1.0429,0.46525,-0.35483,-1.0637,-0.26644,1.0117,-0.58065
-0.38764,0.77633,2.2582,0.79885,0.41321,-1.1857,-0.11047
1.5668,1.1902,5.0038,1.2966,1.0267,1.5338,0.50643
2.8476,1.2661,1.9797,1.069,1.4386,2.5922,-0.39822
2.4646,0.4626,0.61125,1.8745,1.6116,1.8999,0.87921
1.4769,1.0354,1.4344,0.25525,3.0351,1.5706,0.88529
1.4101,-0.91793,2.8548,1.0138,0.6973,-0.062193,-0.58827
0.80122,0.46289,2.4783,0.33917,1.1597,2.2398,0.096859
0.13495,-0.10745,3.8651,-0.045213,2.0168,2.057,-0.4632
0.24729,-0.78425,2.0257,-0.98632,0.22941,0.64566,-0.4481
-1.1912,1.2806,-0.15227,-0.071203,0.28448,1.2382,-0.60681
0.011152,0.7771,0.31793,0.90244,0.58106,0.6907,-0.78477
2.021,0.12628,2.2238,0.57288,1.333,1.8305,0.52315
-1.845,-0.086452,0.42272,-0.55505,-0.52678,-0.36705,-1.0102
-0.57335,0.55114,2.0624,0.020225,-1.628,0.74809,-0.80449
-1.2705,-1.147,2.3239,1.0386,-0.02569,0.089756,-1.3865
-0.40052,-0.051959,2.9916,0.033868,-1.2912,-1.3159,-1.7041
-0.50924,0.48563,0.79696,-0.35603,-0.33797,-1.0823,-0.53313
-1.0574,-0.9006,0.90065,-0.88004,-1.8932,-0.88004,0.72547
-1.6159,-1.1923,1.4404,0.7166,-0.98921,-1.55,0.01911
-1.294,-0.95757,0.98103,0.80124,-1.1888,-0.54023,-1.1468
-1.3991,0.44576,2.2847,-0.67061,0.013923,-1.5062,-0.52541
-0.69829,0.84164,0.16444,-0.70947,0.3042,-1.2025,-0.62535
